Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Gas Price,CPI
2024-09-08,8,Product_8,53,10.1,0.0,533.71,USA,3.289,314.851
2024-09-08,9,Product_9,77,10.28,0.0,789.56,USA,3.289,314.851
2024-09-08,10,Product_10,71,11.44,0.0,815.67,USA,3.289,314.851
2024-09-08,11,Product_11,83,11.46,20.0,760.8,USA,3.289,314.851
2024-09-08,12,Product_12,74,10.24,0.0,762.24,USA,3.289,314.851
2024-09-08,13,Product_13,74,11.85,0.0,875.14,USA,3.289,314.851
2024-09-08,14,Product_14,92,10.59,0.0,974.0,USA,3.289,314.851
2024-09-08,15,Product_15,65,11.26,20.0,582.25,USA,3.289,314.851
2024-09-08,16,Product_16,79,11.03,0.0,866.78,USA,3.289,314.851
2024-09-08,17,Product_17,72,10.42,0.0,746.36,USA,3.289,314.851
2024-09-08,18,Product_18,86,10.28,20.0,704.62,USA,3.289,314.851
2024-09-08,19,Product_19,65,10.92,0.0,706.61,USA,3.289,314.851
2024-09-08,20,Product_20,66,11.42,20.0,598.94,USA,3.289,314.851
2024-09-08,21,Product_21,57,10.43,0.0,598.85,USA,3.289,314.851
2024-09-08,22,Product_22,89,10.28,10.0,827.22,USA,3.289,314.851
2024-09-08,23,Product_23,93,11.49,0.0,1072.91,USA,3.289,314.851
2024-09-08,24,Product_24,74,11.9,0.0,875.01,USA,3.289,314.851
2024-09-08,25,Product_25,53,11.32,0.0,602.67,USA,3.289,314.851
2024-09-08,26,Product_26,90,10.75,0.0,966.12,USA,3.289,314.851
2024-09-08,27,Product_27,59,11.64,10.0,615.52,USA,3.289,314.851
2024-09-08,28,Product_28,72,11.88,10.0,773.49,USA,3.289,314.851
2024-09-08,29,Product_29,88,11.74,0.0,1034.37,USA,3.289,314.851
2024-09-08,30,Product_30,59,10.73,0.0,633.34,USA,3.289,314.851
2024-09-08,31,Product_31,63,11.49,10.0,652.53,USA,3.289,314.851
2024-09-08,32,Product_32,92,10.79,10.0,895.18,USA,3.289,314.851
2024-09-08,33,Product_33,45,11.04,20.0,395.8,USA,3.289,314.851
2024-09-08,34,Product_34,60,11.04,10.0,600.97,USA,3.289,314.851
2024-09-08,35,Product_35,75,10.06,10.0,675.38,USA,3.289,314.851
2024-09-08,36,Product_36,70,10.3,20.0,576.92,USA,3.289,314.851
2024-09-08,37,Product_37,86,10.31,0.0,882.24,USA,3.289,314.851
2024-09-08,38,Product_38,81,10.4,20.0,672.67,USA,3.289,314.851
2024-09-08,39,Product_39,57,11.66,10.0,600.36,USA,3.289,314.851
2024-09-08,40,Product_40,67,10.96,10.0,657.48,USA,3.289,314.851
2024-09-08,41,Product_41,85,10.09,0.0,853.3,USA,3.289,314.851
2024-09-08,42,Product_42,81,10.52,10.0,765.23,USA,3.289,314.851
2024-09-08,43,Product_43,79,11.22,0.0,891.76,USA,3.289,314.851
2024-09-08,44,Product_44,93,11.68,0.0,1081.88,USA,3.289,314.851
2024-09-08,45,Product_45,97,11.14,20.0,861.84,USA,3.289,314.851
2024-09-08,46,Product_46,85,11.04,0.0,938.42,USA,3.289,314.851
2024-09-08,47,Product_47,98,10.52,0.0,1026.31,USA,3.289,314.851
2024-09-08,48,Product_48,55,11.19,0.0,617.76,USA,3.289,314.851
2024-09-08,49,Product_49,77,10.15,0.0,778.6,USA,3.289,314.851
2024-09-08,50,Product_50,61,11.72,10.0,641.85,USA,3.289,314.851
2024-09-15,1,Product_1,71,10.58,0.0,754.86,USA,3.236,314.851
2024-09-15,2,Product_2,89,10.37,0.0,920.1,USA,3.236,314.851
2024-09-15,3,Product_3,87,10.27,0.0,888.58,USA,3.236,314.851
2024-09-15,4,Product_4,63,10.29,0.0,645.26,USA,3.236,314.851
2024-09-15,5,Product_5,79,11.16,0.0,877.35,USA,3.236,314.851
2024-09-15,6,Product_6,51,11.03,20.0,448.5,USA,3.236,314.851
2024-09-15,7,Product_7,45,10.91,0.0,495.57,USA,3.236,314.851
2024-09-15,8,Product_8,64,11.94,0.0,763.85,USA,3.236,314.851
2024-09-15,9,Product_9,58,10.96,0.0,636.46,USA,3.236,314.851
2024-09-15,10,Product_10,76,11.52,0.0,879.05,USA,3.236,314.851
2024-09-15,11,Product_11,74,10.5,0.0,774.84,USA,3.236,314.851
2024-09-15,12,Product_12,84,11.96,0.0,1010.28,USA,3.236,314.851
2024-09-15,13,Product_13,81,10.65,10.0,771.96,USA,3.236,314.851
2024-09-15,14,Product_14,78,11.62,0.0,904.42,USA,3.236,314.851
2024-09-15,15,Product_15,69,11.72,10.0,730.37,USA,3.236,314.851
2024-09-15,16,Product_16,75,11.52,0.0,868.1,USA,3.236,314.851
2024-09-15,17,Product_17,58,10.2,0.0,589.26,USA,3.236,314.851
2024-09-15,18,Product_18,92,10.62,0.0,973.22,USA,3.236,314.851
2024-09-15,19,Product_19,67,10.66,0.0,714.91,USA,3.236,314.851
2024-09-15,20,Product_20,80,11.31,0.0,909.05,USA,3.236,314.851
2024-09-15,21,Product_21,67,10.96,20.0,584.01,USA,3.236,314.851
2024-09-15,22,Product_22,81,11.99,0.0,976.88,USA,3.236,314.851
2024-09-15,23,Product_23,67,10.13,0.0,683.6,USA,3.236,314.851
2024-09-15,24,Product_24,62,11.25,0.0,699.55,USA,3.236,314.851
2024-09-15,25,Product_25,68,10.25,0.0,692.09,USA,3.236,314.851
2024-09-15,26,Product_26,75,11.68,20.0,698.43,USA,3.236,314.851
2024-09-15,27,Product_27,72,10.35,0.0,746.68,USA,3.236,314.851
2024-09-15,28,Product_28,73,10.48,0.0,759.92,USA,3.236,314.851
2024-09-15,29,Product_29,54,10.07,0.0,546.33,USA,3.236,314.851
2024-09-15,30,Product_30,79,11.89,0.0,938.05,USA,3.236,314.851
2024-09-15,31,Product_31,54,10.84,0.0,582.15,USA,3.236,314.851
2024-09-15,32,Product_32,75,10.62,0.0,800.86,USA,3.236,314.851
2024-09-15,33,Product_33,100,11.47,0.0,1144.0,USA,3.236,314.851
2024-09-15,34,Product_34,60,10.39,20.0,501.99,USA,3.236,314.851
2024-09-15,35,Product_35,77,11.95,10.0,830.19,USA,3.236,314.851
2024-09-15,36,Product_36,68,11.32,10.0,689.14,USA,3.236,314.851
2024-09-15,37,Product_37,63,11.1,0.0,703.31,USA,3.236,314.851
2024-09-15,38,Product_38,88,11.77,10.0,928.0,USA,3.236,314.851
2024-09-15,39,Product_39,60,11.94,0.0,710.72,USA,3.236,314.851
2024-09-15,40,Product_40,83,11.61,0.0,966.73,USA,3.236,314.851
2024-09-15,41,Product_41,69,11.16,0.0,766.73,USA,3.236,314.851
2024-09-15,42,Product_42,71,11.82,0.0,836.62,USA,3.236,314.851
2024-09-15,43,Product_43,73,11.12,0.0,814.3,USA,3.236,314.851
2024-09-15,44,Product_44,69,11.21,10.0,692.67,USA,3.236,314.851
2024-09-15,45,Product_45,57,11.95,0.0,677.91,USA,3.236,314.851
2024-09-15,46,Product_46,71,11.06,10.0,705.89,USA,3.236,314.851
2024-09-15,47,Product_47,69,11.12,0.0,769.93,USA,3.236,314.851
2024-09-15,48,Product_48,55,10.05,0.0,551.93,USA,3.236,314.851
2024-09-15,49,Product_49,59,10.89,20.0,514.59,USA,3.236,314.851
2024-09-15,50,Product_50,70,11.9,0.0,837.62,USA,3.236,314.851
2024-09-22,1,Product_1,70,10.3,0.0,720.67,USA,3.18,314.851
2024-09-22,2,Product_2,68,10.06,0.0,685.1,USA,3.18,314.851
2024-09-22,3,Product_3,79,10.53,0.0,829.85,USA,3.18,314.851
2024-09-22,4,Product_4,53,10.14,0.0,541.05,USA,3.18,314.851
2024-09-22,5,Product_5,71,10.68,0.0,756.67,USA,3.18,314.851
2024-09-22,6,Product_6,51,10.64,0.0,538.46,USA,3.18,314.851
2024-09-22,7,Product_7,88,10.83,0.0,952.17,USA,3.18,314.851
2024-09-22,8,Product_8,67,10.1,0.0,672.08,USA,3.18,314.851
2024-09-22,9,Product_9,78,10.72,0.0,831.28,USA,3.18,314.851
2024-09-22,10,Product_10,76,10.2,20.0,619.54,USA,3.18,314.851
2024-09-22,11,Product_11,87,11.81,10.0,925.61,USA,3.18,314.851
2024-09-22,12,Product_12,68,11.31,20.0,612.2,USA,3.18,314.851
2024-09-22,13,Product_13,94,11.84,0.0,1113.46,USA,3.18,314.851
2024-09-22,14,Product_14,54,11.1,0.0,593.98,USA,3.18,314.851
2024-09-22,15,Product_15,82,11.28,0.0,929.27,USA,3.18,314.851
2024-09-22,16,Product_16,80,10.54,0.0,845.4,USA,3.18,314.851
2024-09-22,17,Product_17,64,11.33,10.0,648.11,USA,3.18,314.851
2024-09-22,18,Product_18,56,11.14,0.0,618.95,USA,3.18,314.851
2024-09-22,19,Product_19,66,10.21,20.0,535.44,USA,3.18,314.851
2024-09-22,20,Product_20,86,10.45,0.0,896.95,USA,3.18,314.851
2024-09-22,21,Product_21,82,11.05,0.0,907.05,USA,3.18,314.851
2024-09-22,22,Product_22,86,11.56,10.0,894.91,USA,3.18,314.851
2024-09-22,23,Product_23,70,10.94,0.0,766.8,USA,3.18,314.851
2024-09-22,24,Product_24,72,10.37,10.0,675.87,USA,3.18,314.851
2024-09-22,25,Product_25,49,10.23,0.0,496.77,USA,3.18,314.851
2024-09-22,26,Product_26,53,11.51,0.0,607.05,USA,3.18,314.851
2024-09-22,27,Product_27,109,10.62,0.0,1157.68,USA,3.18,314.851
2024-09-22,28,Product_28,107,10.17,20.0,870.83,USA,3.18,314.851
2024-09-22,29,Product_29,88,10.61,0.0,934.47,USA,3.18,314.851
2024-09-22,30,Product_30,34,10.6,20.0,284.82,USA,3.18,314.851
2024-09-22,31,Product_31,72,11.6,0.0,830.08,USA,3.18,314.851
2024-09-22,32,Product_32,75,10.05,20.0,602.2,USA,3.18,314.851
2024-09-22,33,Product_33,35,11.13,0.0,392.43,USA,3.18,314.851
2024-09-22,34,Product_34,84,11.94,0.0,998.61,USA,3.18,314.851
2024-09-22,35,Product_35,68,10.45,10.0,636.39,USA,3.18,314.851
2024-09-22,36,Product_36,83,10.83,0.0,901.34,USA,3.18,314.851
2024-09-22,37,Product_37,82,10.28,10.0,761.34,USA,3.18,314.851
2024-09-22,38,Product_38,93,10.19,0.0,945.09,USA,3.18,314.851
2024-09-22,39,Product_39,92,11.1,10.0,923.7,USA,3.18,314.851
2024-09-22,40,Product_40,80,10.37,0.0,826.47,USA,3.18,314.851
2024-09-22,41,Product_41,92,10.76,20.0,788.74,USA,3.18,314.851
2024-09-22,42,Product_42,47,10.68,0.0,505.59,USA,3.18,314.851
2024-09-22,43,Product_43,69,11.19,10.0,698.29,USA,3.18,314.851
2024-09-22,44,Product_44,60,10.25,10.0,551.96,USA,3.18,314.851
2024-09-22,45,Product_45,83,10.65,0.0,888.95,USA,3.18,314.851
2024-09-22,46,Product_46,35,11.43,20.0,317.32,USA,3.18,314.851
2024-09-22,47,Product_47,68,11.56,20.0,630.49,USA,3.18,314.851
2024-09-22,48,Product_48,72,10.57,0.0,760.86,USA,3.18,314.851
2024-09-22,49,Product_49,89,11.14,0.0,991.85,USA,3.18,314.851
2024-09-22,50,Product_50,68,11.53,0.0,787.78,USA,3.18,314.851
2024-09-29,1,Product_1,50,11.74,0.0,591.15,USA,3.185,314.851
2024-09-29,2,Product_2,100,11.61,0.0,1166.42,USA,3.185,314.851
2024-09-29,3,Product_3,84,11.7,20.0,785.56,USA,3.185,314.851
2024-09-29,4,Product_4,56,10.33,0.0,583.34,USA,3.185,314.851
2024-09-29,5,Product_5,84,10.63,10.0,799.41,USA,3.185,314.851
2024-09-29,6,Product_6,80,11.88,0.0,947.85,USA,3.185,314.851
2024-09-29,7,Product_7,80,11.8,10.0,854.26,USA,3.185,314.851
2024-09-29,8,Product_8,76,11.04,0.0,844.28,USA,3.185,314.851
2024-09-29,9,Product_9,72,11.96,0.0,865.45,USA,3.185,314.851
2024-09-29,10,Product_10,76,11.0,0.0,832.65,USA,3.185,314.851
2024-09-29,11,Product_11,82,11.3,0.0,923.89,USA,3.185,314.851
2024-09-29,12,Product_12,48,11.55,0.0,554.86,USA,3.185,314.851
2024-09-29,13,Product_13,60,10.2,10.0,547.37,USA,3.185,314.851
2024-09-29,14,Product_14,48,10.14,0.0,481.84,USA,3.185,314.851
2024-09-29,15,Product_15,74,10.08,20.0,597.98,USA,3.185,314.851
2024-09-29,16,Product_16,37,11.44,0.0,428.83,USA,3.185,314.851
2024-09-29,17,Product_17,65,11.37,0.0,739.45,USA,3.185,314.851
2024-09-29,18,Product_18,55,10.61,0.0,583.45,USA,3.185,314.851
2024-09-29,19,Product_19,79,11.2,0.0,882.94,USA,3.185,314.851
2024-09-29,20,Product_20,36,10.83,10.0,352.55,USA,3.185,314.851
2024-09-29,21,Product_21,76,11.85,0.0,898.19,USA,3.185,314.851
2024-09-29,22,Product_22,87,10.34,0.0,899.99,USA,3.185,314.851
2024-09-29,23,Product_23,67,11.61,0.0,776.39,USA,3.185,314.851
2024-09-29,24,Product_24,63,11.32,0.0,713.85,USA,3.185,314.851
2024-09-29,25,Product_25,101,11.49,0.0,1165.86,USA,3.185,314.851
2024-09-29,26,Product_26,51,10.47,0.0,537.15,USA,3.185,314.851
2024-09-29,27,Product_27,86,11.32,0.0,972.88,USA,3.185,314.851
2024-09-29,28,Product_28,45,10.9,10.0,443.27,USA,3.185,314.851
2024-09-29,29,Product_29,69,10.97,10.0,684.35,USA,3.185,314.851
2024-09-29,30,Product_30,55,10.3,0.0,567.31,USA,3.185,314.851
2024-09-29,31,Product_31,92,10.58,0.0,973.4,USA,3.185,314.851
2024-09-29,32,Product_32,76,10.97,10.0,752.18,USA,3.185,314.851
2024-09-29,33,Product_33,70,11.43,0.0,803.51,USA,3.185,314.851
2024-09-29,34,Product_34,77,11.96,10.0,830.01,USA,3.185,314.851
2024-09-29,35,Product_35,71,10.93,10.0,696.31,USA,3.185,314.851
2024-09-29,36,Product_36,86,11.07,0.0,952.41,USA,3.185,314.851
2024-09-29,37,Product_37,102,10.66,10.0,981.5,USA,3.185,314.851
2024-09-29,38,Product_38,85,11.04,0.0,942.61,USA,3.185,314.851
2024-09-29,39,Product_39,76,11.02,20.0,668.59,USA,3.185,314.851
2024-09-29,40,Product_40,96,10.26,0.0,984.88,USA,3.185,314.851
2024-09-29,41,Product_41,80,10.43,10.0,750.94,USA,3.185,314.851
2024-09-29,42,Product_42,83,11.72,20.0,775.17,USA,3.185,314.851
2024-09-29,43,Product_43,64,11.55,0.0,741.41,USA,3.185,314.851
2024-09-29,44,Product_44,46,11.01,20.0,406.87,USA,3.185,314.851
2024-09-29,45,Product_45,57,10.01,0.0,566.01,USA,3.185,314.851
2024-09-29,46,Product_46,67,10.55,0.0,706.55,USA,3.185,314.851
2024-09-29,47,Product_47,92,11.93,20.0,878.29,USA,3.185,314.851
2024-09-29,48,Product_48,74,11.08,0.0,822.28,USA,3.185,314.851
2024-09-29,49,Product_49,95,11.4,0.0,1079.67,USA,3.185,314.851
2024-09-29,50,Product_50,63,11.87,0.0,747.3,USA,3.185,314.851
2024-10-06,1,Product_1,75,11.0,0.0,824.73,USA,3.179,315.564
2024-10-06,2,Product_2,51,11.66,0.0,590.16,USA,3.179,315.564
2024-10-06,3,Product_3,60,10.19,0.0,610.09,USA,3.179,315.564
2024-10-06,4,Product_4,67,10.05,0.0,674.8,USA,3.179,315.564
2024-10-06,5,Product_5,59,11.74,10.0,621.65,USA,3.179,315.564
2024-10-06,6,Product_6,88,10.64,10.0,840.65,USA,3.179,315.564
2024-10-06,7,Product_7,38,10.71,20.0,325.13,USA,3.179,315.564
2024-10-06,8,Product_8,67,11.31,10.0,684.4,USA,3.179,315.564
2024-10-06,9,Product_9,62,10.22,0.0,634.7,USA,3.179,315.564
2024-10-06,10,Product_10,81,10.27,0.0,834.3,USA,3.179,315.564
2024-10-06,11,Product_11,56,10.74,0.0,598.02,USA,3.179,315.564
2024-10-06,12,Product_12,72,10.68,20.0,619.35,USA,3.179,315.564
2024-10-06,13,Product_13,100,11.1,20.0,889.2,USA,3.179,315.564
2024-10-06,14,Product_14,51,11.32,0.0,578.29,USA,3.179,315.564
2024-10-06,15,Product_15,86,10.39,0.0,897.64,USA,3.179,315.564
2024-10-06,16,Product_16,86,11.58,0.0,1000.2,USA,3.179,315.564
2024-10-06,17,Product_17,67,10.05,20.0,541.39,USA,3.179,315.564
2024-10-06,18,Product_18,75,10.47,20.0,630.01,USA,3.179,315.564
2024-10-06,19,Product_19,45,11.31,0.0,514.07,USA,3.179,315.564
2024-10-06,20,Product_20,51,10.06,0.0,513.03,USA,3.179,315.564
2024-10-06,21,Product_21,75,11.85,0.0,894.45,USA,3.179,315.564
2024-10-06,22,Product_22,64,11.25,0.0,725.21,USA,3.179,315.564
2024-10-06,23,Product_23,66,10.31,0.0,678.73,USA,3.179,315.564
2024-10-06,24,Product_24,51,11.33,0.0,572.86,USA,3.179,315.564
2024-10-06,25,Product_25,61,10.17,0.0,619.05,USA,3.179,315.564
2024-10-06,26,Product_26,77,11.1,20.0,684.38,USA,3.179,315.564
2024-10-06,27,Product_27,71,11.18,10.0,710.6,USA,3.179,315.564
2024-10-06,28,Product_28,62,10.75,0.0,669.89,USA,3.179,315.564
2024-10-06,29,Product_29,86,11.35,20.0,780.12,USA,3.179,315.564
2024-10-06,30,Product_30,83,11.03,0.0,911.71,USA,3.179,315.564
2024-10-06,31,Product_31,59,11.78,0.0,697.93,USA,3.179,315.564
2024-10-06,32,Product_32,71,10.07,0.0,712.67,USA,3.179,315.564
2024-10-06,33,Product_33,60,11.51,0.0,689.29,USA,3.179,315.564
2024-10-06,34,Product_34,65,10.07,0.0,652.41,USA,3.179,315.564
2024-10-06,35,Product_35,46,10.13,10.0,416.52,USA,3.179,315.564
2024-10-06,36,Product_36,71,10.44,0.0,743.43,USA,3.179,315.564
2024-10-06,37,Product_37,76,11.49,0.0,869.0,USA,3.179,315.564
2024-10-06,38,Product_38,79,10.8,0.0,852.63,USA,3.179,315.564
2024-10-06,39,Product_39,44,11.44,10.0,450.92,USA,3.179,315.564
2024-10-06,40,Product_40,83,10.33,20.0,687.82,USA,3.179,315.564
2024-10-06,41,Product_41,103,10.21,10.0,948.06,USA,3.179,315.564
2024-10-06,42,Product_42,80,10.39,10.0,748.9,USA,3.179,315.564
2024-10-06,43,Product_43,66,10.35,0.0,687.55,USA,3.179,315.564
2024-10-06,44,Product_44,83,10.24,0.0,852.84,USA,3.179,315.564
2024-10-06,45,Product_45,85,10.98,0.0,931.84,USA,3.179,315.564
2024-10-06,46,Product_46,74,10.92,0.0,803.86,USA,3.179,315.564
2024-10-06,47,Product_47,67,10.85,0.0,730.92,USA,3.179,315.564
2024-10-06,48,Product_48,50,11.94,20.0,480.59,USA,3.179,315.564
2024-10-06,49,Product_49,61,10.26,10.0,564.85,USA,3.179,315.564
2024-10-06,50,Product_50,78,10.47,0.0,816.0,USA,3.179,315.564
2024-10-13,1,Product_1,77,10.49,20.0,644.71,USA,3.136,315.564
2024-10-13,2,Product_2,60,10.93,10.0,591.24,USA,3.136,315.564
2024-10-13,3,Product_3,68,11.66,0.0,796.09,USA,3.136,315.564
2024-10-13,4,Product_4,44,11.18,20.0,390.75,USA,3.136,315.564
2024-10-13,5,Product_5,68,10.39,10.0,632.47,USA,3.136,315.564
2024-10-13,6,Product_6,60,11.63,0.0,695.63,USA,3.136,315.564
2024-10-13,7,Product_7,56,11.72,20.0,525.78,USA,3.136,315.564
2024-10-13,8,Product_8,53,11.43,0.0,602.37,USA,3.136,315.564
2024-10-13,9,Product_9,78,11.71,0.0,915.58,USA,3.136,315.564
2024-10-13,10,Product_10,68,11.34,20.0,621.28,USA,3.136,315.564
2024-10-13,11,Product_11,71,10.76,0.0,766.02,USA,3.136,315.564
2024-10-13,12,Product_12,77,11.35,20.0,699.99,USA,3.136,315.564
2024-10-13,13,Product_13,78,11.23,0.0,879.85,USA,3.136,315.564
2024-10-13,14,Product_14,99,11.26,0.0,1114.32,USA,3.136,315.564
2024-10-13,15,Product_15,92,11.53,10.0,953.93,USA,3.136,315.564
2024-10-13,16,Product_16,64,11.36,10.0,658.79,USA,3.136,315.564
2024-10-13,17,Product_17,81,11.05,0.0,899.4,USA,3.136,315.564
2024-10-13,18,Product_18,65,11.84,0.0,769.66,USA,3.136,315.564
2024-10-13,19,Product_19,83,10.24,0.0,846.81,USA,3.136,315.564
2024-10-13,20,Product_20,78,10.39,0.0,812.17,USA,3.136,315.564
2024-10-13,21,Product_21,62,10.04,0.0,624.4,USA,3.136,315.564
2024-10-13,22,Product_22,65,11.29,0.0,736.9,USA,3.136,315.564
2024-10-13,23,Product_23,65,11.1,20.0,579.73,USA,3.136,315.564
2024-10-13,24,Product_24,53,10.7,0.0,563.99,USA,3.136,315.564
2024-10-13,25,Product_25,88,10.34,20.0,724.16,USA,3.136,315.564
2024-10-13,26,Product_26,82,11.62,10.0,862.56,USA,3.136,315.564
2024-10-13,27,Product_27,75,11.59,20.0,696.79,USA,3.136,315.564
2024-10-13,28,Product_28,86,10.43,20.0,721.61,USA,3.136,315.564
2024-10-13,29,Product_29,55,10.83,10.0,537.35,USA,3.136,315.564
2024-10-13,30,Product_30,53,11.59,0.0,609.37,USA,3.136,315.564
2024-10-13,31,Product_31,68,10.24,0.0,692.43,USA,3.136,315.564
2024-10-13,32,Product_32,58,10.87,0.0,630.76,USA,3.136,315.564
2024-10-13,33,Product_33,92,10.85,0.0,1002.78,USA,3.136,315.564
2024-10-13,34,Product_34,66,10.93,0.0,722.86,USA,3.136,315.564
2024-10-13,35,Product_35,74,10.06,0.0,745.16,USA,3.136,315.564
2024-10-13,36,Product_36,80,11.13,0.0,891.81,USA,3.136,315.564
2024-10-13,37,Product_37,47,11.11,0.0,520.24,USA,3.136,315.564
2024-10-13,38,Product_38,71,10.4,20.0,589.91,USA,3.136,315.564
2024-10-13,39,Product_39,77,10.38,10.0,722.32,USA,3.136,315.564
2024-10-13,40,Product_40,72,11.22,20.0,645.79,USA,3.136,315.564
2024-10-13,41,Product_41,87,11.0,0.0,956.17,USA,3.136,315.564
2024-10-13,42,Product_42,69,10.54,0.0,729.05,USA,3.136,315.564
2024-10-13,43,Product_43,73,11.77,0.0,863.75,USA,3.136,315.564
2024-10-13,44,Product_44,71,10.21,10.0,655.1,USA,3.136,315.564
2024-10-13,45,Product_45,79,11.95,0.0,940.8,USA,3.136,315.564
2024-10-13,46,Product_46,99,10.02,0.0,993.74,USA,3.136,315.564
2024-10-13,47,Product_47,73,11.65,0.0,852.2,USA,3.136,315.564
2024-10-13,48,Product_48,78,11.29,0.0,878.03,USA,3.136,315.564
2024-10-13,49,Product_49,72,11.1,20.0,643.36,USA,3.136,315.564
2024-10-13,50,Product_50,68,11.67,0.0,793.89,USA,3.136,315.564
2024-10-20,1,Product_1,63,11.81,10.0,672.15,USA,3.171,315.564
2024-10-20,2,Product_2,65,10.64,0.0,689.46,USA,3.171,315.564
2024-10-20,3,Product_3,62,11.73,20.0,581.47,USA,3.171,315.564
2024-10-20,4,Product_4,69,11.12,0.0,764.36,USA,3.171,315.564
2024-10-20,5,Product_5,47,10.62,0.0,497.99,USA,3.171,315.564
2024-10-20,6,Product_6,47,11.03,0.0,515.88,USA,3.171,315.564
2024-10-20,7,Product_7,96,10.43,0.0,996.54,USA,3.171,315.564
2024-10-20,8,Product_8,68,11.95,0.0,815.26,USA,3.171,315.564
2024-10-20,9,Product_9,56,10.88,0.0,612.72,USA,3.171,315.564
2024-10-20,10,Product_10,69,11.44,0.0,789.7,USA,3.171,315.564
2024-10-20,11,Product_11,80,11.42,10.0,824.2,USA,3.171,315.564
2024-10-20,12,Product_12,70,10.1,10.0,640.45,USA,3.171,315.564
2024-10-20,13,Product_13,72,10.61,20.0,613.51,USA,3.171,315.564
2024-10-20,14,Product_14,74,10.48,0.0,771.05,USA,3.171,315.564
2024-10-20,15,Product_15,71,11.35,20.0,645.95,USA,3.171,315.564
2024-10-20,16,Product_16,70,10.35,0.0,720.67,USA,3.171,315.564
2024-10-20,17,Product_17,95,11.72,10.0,1002.4,USA,3.171,315.564
2024-10-20,18,Product_18,62,11.41,10.0,633.67,USA,3.171,315.564
2024-10-20,19,Product_19,54,11.34,0.0,616.64,USA,3.171,315.564
2024-10-20,20,Product_20,51,10.89,20.0,445.63,USA,3.171,315.564
2024-10-20,21,Product_21,77,11.18,10.0,773.81,USA,3.171,315.564
2024-10-20,22,Product_22,69,11.28,0.0,781.03,USA,3.171,315.564
2024-10-20,23,Product_23,89,11.27,10.0,907.4,USA,3.171,315.564
2024-10-20,24,Product_24,70,10.13,10.0,636.53,USA,3.171,315.564
2024-10-20,25,Product_25,61,10.15,0.0,615.59,USA,3.171,315.564
2024-10-20,26,Product_26,78,10.6,0.0,822.51,USA,3.171,315.564
2024-10-20,27,Product_27,74,11.86,20.0,703.26,USA,3.171,315.564
2024-10-20,28,Product_28,61,10.86,0.0,661.2,USA,3.171,315.564
2024-10-20,29,Product_29,56,11.01,0.0,614.43,USA,3.171,315.564
2024-10-20,30,Product_30,82,10.94,0.0,899.93,USA,3.171,315.564
2024-10-20,31,Product_31,66,10.49,0.0,693.3,USA,3.171,315.564
2024-10-20,32,Product_32,93,10.91,0.0,1011.98,USA,3.171,315.564
2024-10-20,33,Product_33,61,11.77,10.0,649.91,USA,3.171,315.564
2024-10-20,34,Product_34,66,10.83,0.0,717.92,USA,3.171,315.564
2024-10-20,35,Product_35,71,11.71,0.0,831.43,USA,3.171,315.564
2024-10-20,36,Product_36,52,11.22,0.0,581.6,USA,3.171,315.564
2024-10-20,37,Product_37,58,11.67,0.0,676.85,USA,3.171,315.564
2024-10-20,38,Product_38,43,10.21,0.0,436.54,USA,3.171,315.564
2024-10-20,39,Product_39,76,10.38,10.0,709.05,USA,3.171,315.564
2024-10-20,40,Product_40,98,11.43,0.0,1125.01,USA,3.171,315.564
2024-10-20,41,Product_41,52,11.45,0.0,592.98,USA,3.171,315.564
2024-10-20,42,Product_42,78,11.06,0.0,866.15,USA,3.171,315.564
2024-10-20,43,Product_43,58,11.64,0.0,673.02,USA,3.171,315.564
2024-10-20,44,Product_44,59,11.72,0.0,694.7,USA,3.171,315.564
2024-10-20,45,Product_45,76,10.71,0.0,816.0,USA,3.171,315.564
2024-10-20,46,Product_46,81,10.79,0.0,870.07,USA,3.171,315.564
2024-10-20,47,Product_47,75,10.25,20.0,617.71,USA,3.171,315.564
2024-10-20,48,Product_48,83,10.27,0.0,850.84,USA,3.171,315.564
2024-10-20,49,Product_49,100,11.6,10.0,1045.7,USA,3.171,315.564
2024-10-20,50,Product_50,60,10.7,0.0,639.1,USA,3.171,315.564
2024-10-27,1,Product_1,96,11.34,20.0,873.72,USA,3.144,315.564
2024-10-27,2,Product_2,60,10.8,10.0,579.3,USA,3.144,315.564
2024-10-27,3,Product_3,78,11.1,0.0,861.17,USA,3.144,315.564
2024-10-27,4,Product_4,68,10.46,20.0,565.14,USA,3.144,315.564
2024-10-27,5,Product_5,39,10.87,0.0,427.2,USA,3.144,315.564
2024-10-27,6,Product_6,67,10.42,20.0,554.99,USA,3.144,315.564
2024-10-27,7,Product_7,45,11.17,0.0,504.8,USA,3.144,315.564
2024-10-27,8,Product_8,64,11.54,0.0,733.69,USA,3.144,315.564
2024-10-27,9,Product_9,69,11.11,10.0,690.3,USA,3.144,315.564
2024-10-27,10,Product_10,77,11.71,0.0,906.93,USA,3.144,315.564
2024-10-27,11,Product_11,66,11.2,10.0,663.54,USA,3.144,315.564
2024-10-27,12,Product_12,60,11.6,0.0,691.03,USA,3.144,315.564
2024-10-27,13,Product_13,44,11.71,20.0,414.52,USA,3.144,315.564
2024-10-27,14,Product_14,54,10.85,0.0,588.11,USA,3.144,315.564
